Mar-77,8.82,8.82,8.82,8.82,-0.56%
Feb-77,8.87,8.87,8.87,8.87,0.68%
Jan-77,8.81,8.81,8.81,8.81,-1.34%
Dec-76,8.93,8.93,8.93,8.93,0.00%
Nov-76,8.93,8.93,8.93,8.93,-0.45%
Oct-76,8.97,8.97,8.97,8.97,1.36%
Sep-76,8.85,8.85,8.85,8.85,-1.78%
Aug-76,9.01,9.01,9.01,9.01,0.45%
Jul-76,8.97,8.97,8.97,8.97,-0.44%
Jun-76,9.01,9.01,9.01,9.01,-3.12%
May-76,9.3,9.3,9.3,9.3,3.68%
Apr-76,8.97,8.97,8.97,8.97,0.00%
Mar-76,8.97,8.97,8.97,8.97,0.45%
Feb-76,8.93,8.93,8.93,8.93,0.22%
Jan-76,8.91,8.91,8.91,8.91,-0.67%
Dec-75,8.97,8.97,8.97,8.97,-1.32%
Nov-75,9.09,9.09,9.09,9.09,3.18%
Oct-75,8.81,8.81,8.81,8.81,-1.45%
Sep-75,8.94,8.94,8.94,8.94,0.11%
